Encoded,mRd,vRd,mRd_plus,mRd_minus,vRd_plus,vRd_minus,C,Length,product_name,Thickness,Type,M-type,V-type,REI-type,CV-type,X-type,Height,Type Number
XT-K-M7-VV1-REI120-CV35-X120-H240-6.2_220mm,"-57,0","-50,1",0.0,57.0,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M8-V1-REI120-CV35-X120-H240-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M8-V2-REI120-CV35-X120-H240-6.2_220mm,"-62,2","112,8",0.0,62.2,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV35,X120,H240,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H240-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H240-6.2_220mm,"-62,2","-50,1",0.0,62.2,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M5-V1-REI120-CV35-X120-H250-6.2_220mm,"-48,6","35,3",0.0,48.6,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M5-V2-REI120-CV35-X120-H250-6.2_220mm,"-48,6","62,7",0.0,48.6,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV35,X120,H250,6.2_220mm
XT-K-M5-V3-REI120-CV35-X120-H250-6.2_220mm,"-48,6","87,8",0.0,48.6,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV35,X120,H250,6.2_220mm
XT-K-M5-VV1-REI120-CV35-X120-H250-6.2_220mm,"-48,6","±50,1",0.0,48.6,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M6-V1-REI120-CV35-X120-H250-6.2_220mm,"-55,6","35,3",0.0,55.6,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M6-V2-REI120-CV35-X120-H250-6.2_220mm,"-55,6","62,7",0.0,55.6,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV35,X120,H250,6.2_220mm
XT-K-M6-V3-REI120-CV35-X120-H250-6.2_220mm,"-55,6","100,3",0.0,55.6,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV35,X120,H250,6.2_220mm
XT-K-M6-VV1-REI120-CV35-X120-H250-6.2_220mm,"-55,6","±50,1",0.0,55.6,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M7-V1-REI120-CV35-X120-H250-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M7-V2-REI120-CV35-X120-H250-6.2_220mm,"-57,0","100,3",0.0,57.0,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV35,X120,H250,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H250-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H250-6.2_220mm,"-57,0","-50,1",0.0,57.0,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M8-V1-REI120-CV35-X120-H250-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M8-V2-REI120-CV35-X120-H250-6.2_220mm,"-62,2","112,8",0.0,62.2,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV35,X120,H250,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H250-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H250,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H250-6.2_220mm,"-62,2","-50,1",0.0,62.2,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H250-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H250,6.2_220mm
XT-KU-M1-V1-REI120-CV35-X120-H160-7.2_175mm,"-16,3","50,0",0.0,16.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H160-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV35,X120,H160,7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H160-7.2_175mm,"-20,9","75,0",0.0,20.9,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H160-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV35,X120,H160,7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H160-7.2_175mm,"-27,6","75,0",0.0,27.6,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H160-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV35,X120,H160,7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H160-7.2_175mm,"-31,6","75,0",0.0,31.6,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H160-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV35,X120,H160,7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H180-7.2_175mm,"-17,3","50,0",0.0,17.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H180-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV50,X120,H180,7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H180-7.2_175mm,"-22,2","75,0",0.0,22.2,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H180-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV50,X120,H180,7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H180-7.2_175mm,"-29,4","75,0",0.0,29.4,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H180-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV50,X120,H180,7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H180-7.2_175mm,"-33,5","75,0",0.0,33.5,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H180-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV50,X120,H180,7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H170-7.2_175mm,"-18,3","50,0",0.0,18.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H170-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV35,X120,H170,7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H170-7.2_175mm,"-23,5","75,0",0.0,23.5,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H170-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV35,X120,H170,7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H170-7.2_175mm,"-31,1","75,0",0.0,31.1,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H170-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV35,X120,H170,7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H170-7.2_175mm,"-35,5","75,0",0.0,35.5,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H170-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV35,X120,H170,7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H190-7.2_175mm,"-19,3","50,0",0.0,19.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H190-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV50,X120,H190,7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H190-7.2_175mm,"-24,8","75,0",0.0,24.8,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H190-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV50,X120,H190,7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H190-7.2_175mm,"-32,8","75,0",0.0,32.8,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H190-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV50,X120,H190,7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H190-7.2_175mm,"-37,4","75,0",0.0,37.4,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H190-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV50,X120,H190,7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H180-7.2_175mm,"-20,3","50,0",0.0,20.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H180-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV35,X120,H180,7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H180-7.2_175mm,"-26,1","75,0",0.0,26.1,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H180-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV35,X120,H180,7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H180-7.2_175mm,"-34,5","75,0",0.0,34.5,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H180-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV35,X120,H180,7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H180-7.2_175mm,"-39,4","75,0",0.0,39.4,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H180-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV35,X120,H180,7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H200-7.2_175mm,"-21,3","50,0",0.0,21.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H200-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV50,X120,H200,7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H200-7.2_175mm,"-27,4","75,0",0.0,27.4,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H200-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV50,X120,H200,7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H200-7.2_175mm,"-36,2","75,0",0.0,36.2,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H200-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV50,X120,H200,7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H200-7.2_175mm,"-41,3","75,0",0.0,41.3,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H200-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV50,X120,H200,7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H190-7.2_175mm,"-22,3","50,0",0.0,22.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H190-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV35,X120,H190,7.2_175mm
XT-KU-M2-V1-REI120-CV35-X120-H190-7.2_175mm,"-28,7","75,0",0.0,28.7,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H190-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV35,X120,H190,7.2_175mm
XT-KU-M3-V1-REI120-CV35-X120-H190-7.2_175mm,"-37,9","75,0",0.0,37.9,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H190-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV35,X120,H190,7.2_175mm
XT-KU-M4-V1-REI120-CV35-X120-H190-7.2_175mm,"-43,3","75,0",0.0,43.3,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H190-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV35,X120,H190,7.2_175mm
XT-KU-M1-V1-REI120-CV50-X120-H210-7.2_175mm,"-23,3","50,0",0.0,23.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H210-L1000-7.2_175mm,XT,KU,M1,V1,REI120,CV50,X120,H210,7.2_175mm
XT-KU-M2-V1-REI120-CV50-X120-H210-7.2_175mm,"-30,0","75,0",0.0,30.0,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H210-L1000-7.2_175mm,XT,KU,M2,V1,REI120,CV50,X120,H210,7.2_175mm
XT-KU-M3-V1-REI120-CV50-X120-H210-7.2_175mm,"-39,6","75,0",0.0,39.6,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H210-L1000-7.2_175mm,XT,KU,M3,V1,REI120,CV50,X120,H210,7.2_175mm
XT-KU-M4-V1-REI120-CV50-X120-H210-7.2_175mm,"-45,2","75,0",0.0,45.2,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H210-L1000-7.2_175mm,XT,KU,M4,V1,REI120,CV50,X120,H210,7.2_175mm
XT-KU-M1-V1-REI120-CV35-X120-H160-7.2,"-17,0","50,0",0.0,17.0,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H160-L1000-7.2,XT,KU,M1,V1,REI120,CV35,X120,H160,7.2
XT-KU-M2-V1-REI120-CV35-X120-H160-7.2,"-22,9","75,0",0.0,22.9,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H160-L1000-7.2,XT,KU,M2,V1,REI120,CV35,X120,H160,7.2
XT-KU-M3-V1-REI120-CV35-X120-H160-7.2,"-30,2","75,0",0.0,30.2,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H160-L1000-7.2,XT,KU,M3,V1,REI120,CV35,X120,H160,7.2
XT-KU-M4-V1-REI120-CV35-X120-H160-7.2,"-34,5","75,0",0.0,34.5,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H160-L1000-7.2,XT,KU,M4,V1,REI120,CV35,X120,H160,7.2
XT-KU-M1-V1-REI120-CV50-X120-H180-7.2,"-18,2","50,0",0.0,18.2,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H180-L1000-7.2,XT,KU,M1,V1,REI120,CV50,X120,H180,7.2
XT-KU-M2-V1-REI120-CV50-X120-H180-7.2,"-24,3","75,0",0.0,24.3,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H180-L1000-7.2,XT,KU,M2,V1,REI120,CV50,X120,H180,7.2
XT-KU-M3-V1-REI120-CV50-X120-H180-7.2,"-32,1","75,0",0.0,32.1,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H180-L1000-7.2,XT,KU,M3,V1,REI120,CV50,X120,H180,7.2
XT-KU-M4-V1-REI120-CV50-X120-H180-7.2,"-36,7","75,0",0.0,36.7,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H180-L1000-7.2,XT,KU,M4,V1,REI120,CV50,X120,H180,7.2
XT-KU-M1-V1-REI120-CV35-X120-H170-7.2,"-19,3","50,0",0.0,19.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H170-L1000-7.2,XT,KU,M1,V1,REI120,CV35,X120,H170,7.2
XT-KU-M2-V1-REI120-CV35-X120-H170-7.2,"-25,7","75,0",0.0,25.7,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H170-L1000-7.2,XT,KU,M2,V1,REI120,CV35,X120,H170,7.2
XT-KU-M3-V1-REI120-CV35-X120-H170-7.2,"-34,0","75,0",0.0,34.0,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H170-L1000-7.2,XT,KU,M3,V1,REI120,CV35,X120,H170,7.2
XT-KU-M4-V1-REI120-CV35-X120-H170-7.2,"-38,8","75,0",0.0,38.8,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H170-L1000-7.2,XT,KU,M4,V1,REI120,CV35,X120,H170,7.2
XT-KU-M1-V1-REI120-CV50-X120-H190-7.2,"-20,5","50,0",0.0,20.5,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H190-L1000-7.2,XT,KU,M1,V1,REI120,CV50,X120,H190,7.2
XT-KU-M2-V1-REI120-CV50-X120-H190-7.2,"-27,1","75,0",0.0,27.1,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H190-L1000-7.2,XT,KU,M2,V1,REI120,CV50,X120,H190,7.2
XT-KU-M3-V1-REI120-CV50-X120-H190-7.2,"-35,8","75,0",0.0,35.8,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H190-L1000-7.2,XT,KU,M3,V1,REI120,CV50,X120,H190,7.2
XT-KU-M4-V1-REI120-CV50-X120-H190-7.2,"-40,9","75,0",0.0,40.9,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H190-L1000-7.2,XT,KU,M4,V1,REI120,CV50,X120,H190,7.2
XT-KU-M1-V1-REI120-CV50-X120-H200-7.2,"-22,9","50,0",0.0,22.9,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H200-L1000-7.2,XT,KU,M1,V1,REI120,CV50,X120,H200,7.2
XT-KU-M2-V1-REI120-CV50-X120-H200-7.2,"-30,0","75,0",0.0,30.0,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H200-L1000-7.2,XT,KU,M2,V1,REI120,CV50,X120,H200,7.2
XT-KU-M3-V1-REI120-CV50-X120-H200-7.2,"-39,5","75,0",0.0,39.5,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H200-L1000-7.2,XT,KU,M3,V1,REI120,CV50,X120,H200,7.2
XT-KU-M4-V1-REI120-CV50-X120-H200-7.2,"-45,2","75,0",0.0,45.2,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H200-L1000-7.2,XT,KU,M4,V1,REI120,CV50,X120,H200,7.2
XT-KU-M1-V1-REI120-CV35-X120-H190-7.2,"-23,9","50,0",0.0,23.9,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H190-L1000-7.2,XT,KU,M1,V1,REI120,CV35,X120,H190,7.2
XT-KU-M2-V1-REI120-CV35-X120-H190-7.2,"-31,4","75,0",0.0,31.4,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H190-L1000-7.2,XT,KU,M2,V1,REI120,CV35,X120,H190,7.2
XT-KU-M3-V1-REI120-CV35-X120-H190-7.2,"-41,4","75,0",0.0,41.4,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H190-L1000-7.2,XT,KU,M3,V1,REI120,CV35,X120,H190,7.2
XT-KU-M4-V1-REI120-CV35-X120-H190-7.2,"-47,3","75,0",0.0,47.3,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H190-L1000-7.2,XT,KU,M4,V1,REI120,CV35,X120,H190,7.2
XT-KU-M1-V1-REI120-CV50-X120-H210-7.2,"-25,2","50,0",0.0,25.2,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H210-L1000-7.2,XT,KU,M1,V1,REI120,CV50,X120,H210,7.2
XT-KU-M2-V1-REI120-CV50-X120-H210-7.2,"-32,8","75,0",0.0,32.8,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H210-L1000-7.2,XT,KU,M2,V1,REI120,CV50,X120,H210,7.2
XT-KU-M3-V1-REI120-CV50-X120-H210-7.2,"-43,3","75,0",0.0,43.3,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H210-L1000-7.2,XT,KU,M3,V1,REI120,CV50,X120,H210,7.2
XT-KU-M4-V1-REI120-CV50-X120-H210-7.2,"-49,5","75,0",0.0,49.5,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H210-L1000-7.2,XT,KU,M4,V1,REI120,CV50,X120,H210,7.2
XT-KU-M1-V1-REI120-CV35-X120-H200-7.2,"-26,3","50,0",0.0,26.3,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H200-L1000-7.2,XT,KU,M1,V1,REI120,CV35,X120,H200,7.2
XT-KU-M2-V1-REI120-CV35-X120-H200-7.2,"-34,2","75,0",0.0,34.2,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H200-L1000-7.2,XT,KU,M2,V1,REI120,CV35,X120,H200,7.2
XT-KU-M3-V1-REI120-CV35-X120-H200-7.2,"-45,1","75,0",0.0,45.1,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H200-L1000-7.2,XT,KU,M3,V1,REI120,CV35,X120,H200,7.2
XT-KU-M4-V1-REI120-CV35-X120-H200-7.2,"-51,6","75,0",0.0,51.6,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H200-L1000-7.2,XT,KU,M4,V1,REI120,CV35,X120,H200,7.2
XT-KU-M1-V1-REI120-CV50-X120-H220-7.2,"-27,6","50,0",0.0,27.6,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H220-L1000-7.2,XT,KU,M1,V1,REI120,CV50,X120,H220,7.2
XT-KU-M2-V1-REI120-CV50-X120-H220-7.2,"-35,6","75,0",0.0,35.6,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H220-L1000-7.2,XT,KU,M2,V1,REI120,CV50,X120,H220,7.2
XT-KU-M3-V1-REI120-CV50-X120-H220-7.2,"-47,0","75,0",0.0,47.0,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H220-L1000-7.2,XT,KU,M3,V1,REI120,CV50,X120,H220,7.2
XT-KU-M4-V1-REI120-CV50-X120-H220-7.2,"-53,7","75,0",0.0,53.7,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H220-L1000-7.2,XT,KU,M4,V1,REI120,CV50,X120,H220,7.2
XT-KU-M1-V1-REI120-CV35-X120-H210-7.2,"-28,7","50,0",0.0,28.7,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H210-L1000-7.2,XT,KU,M1,V1,REI120,CV35,X120,H210,7.2
XT-KU-M2-V1-REI120-CV35-X120-H210-7.2,"-37,0","75,0",0.0,37.0,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H210-L1000-7.2,XT,KU,M2,V1,REI120,CV35,X120,H210,7.2
XT-KU-M3-V1-REI120-CV35-X120-H210-7.2,"-48,9","75,0",0.0,48.9,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H210-L1000-7.2,XT,KU,M3,V1,REI120,CV35,X120,H210,7.2
XT-KU-M4-V1-REI120-CV35-X120-H210-7.2,"-55,9","75,0",0.0,55.9,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H210-L1000-7.2,XT,KU,M4,V1,REI120,CV35,X120,H210,7.2
XT-KU-M1-V1-REI120-CV50-X120-H230-7.2,"-29,9","50,0",0.0,29.9,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H230-L1000-7.2,XT,KU,M1,V1,REI120,CV50,X120,H230,7.2
XT-KU-M2-V1-REI120-CV50-X120-H230-7.2,"-38,4","75,0",0.0,38.4,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV50-X120-H230-L1000-7.2,XT,KU,M2,V1,REI120,CV50,X120,H230,7.2
XT-KU-M3-V1-REI120-CV50-X120-H230-7.2,"-50,7","75,0",0.0,50.7,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV50-X120-H230-L1000-7.2,XT,KU,M3,V1,REI120,CV50,X120,H230,7.2
XT-KU-M4-V1-REI120-CV50-X120-H230-7.2,"-58,0","75,0",0.0,58.0,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV50-X120-H230-L1000-7.2,XT,KU,M4,V1,REI120,CV50,X120,H230,7.2
XT-KU-M1-V1-REI120-CV35-X120-H160-7.2_220mm,"-17,0","50,0",0.0,17.0,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV35-X120-H160-L1000-7.2_220mm,XT,KU,M1,V1,REI120,CV35,X120,H160,7.2_220mm
XT-KU-M2-V1-REI120-CV35-X120-H160-7.2_220mm,"-24,4","75,0",0.0,24.4,75.0,0.0,C25/30,L1000,XT-KU-M2-V1-REI120-CV35-X120-H160-L1000-7.2_220mm,XT,KU,M2,V1,REI120,CV35,X120,H160,7.2_220mm
XT-KU-M3-V1-REI120-CV35-X120-H160-7.2_220mm,"-32,2","75,0",0.0,32.2,75.0,0.0,C25/30,L1000,XT-KU-M3-V1-REI120-CV35-X120-H160-L1000-7.2_220mm,XT,KU,M3,V1,REI120,CV35,X120,H160,7.2_220mm
XT-KU-M4-V1-REI120-CV35-X120-H160-7.2_220mm,"-36,8","75,0",0.0,36.8,75.0,0.0,C25/30,L1000,XT-KU-M4-V1-REI120-CV35-X120-H160-L1000-7.2_220mm,XT,KU,M4,V1,REI120,CV35,X120,H160,7.2_220mm
XT-KU-M1-V1-REI120-CV50-X120-H180-7.2_220mm,"-18,2","50,0",0.0,18.2,50.0,0.0,C25/30,L1000,XT-KU-M1-V1-REI120-CV50-X120-H180-L1000-7.2_220mm,XT,KU,M1,V1,REI120,CV50,X120,H180,7.2_220mm
