Encoded,mRd,vRd,mRd_plus,mRd_minus,vRd_plus,vRd_minus,C,Length,product_name,Thickness,Type,M-type,V-type,REI-type,CV-type,X-type,Height,Type Number
T-K-M8-VV1-REI120-CV50-X80-H240-6.2_220mm,"-60,5","108,2",0.0,60.5,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV50-X80-H240-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV50,X80,H240,6.2_220mm
T-K-M8-VV1-REI120-CV50-X80-H240-6.2_220mm,"-60,5","-61,8",0.0,60.5,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV50-X80-H240-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV50,X80,H240,6.2_220mm
T-K-M5-V1-REI120-CV35-X80-H230-6.2_220mm,"-43,0","43,5",0.0,43.0,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M5,V1,REI120,CV35,X80,H230,6.2_220mm
T-K-M5-V2-REI120-CV35-X80-H230-6.2_220mm,"-43,0","77,3",0.0,43.0,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M5,V2,REI120,CV35,X80,H230,6.2_220mm
T-K-M5-V3-REI120-CV35-X80-H230-6.2_220mm,"-43,0","123,6",0.0,43.0,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M5,V3,REI120,CV35,X80,H230,6.2_220mm
T-K-M5-VV1-REI120-CV35-X80-H230-6.2_220mm,"-43,0","±61,8",0.0,43.0,61.8,61.8,C25/30,L1000,T-K-M5-VV1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M5,VV1,REI120,CV35,X80,H230,6.2_220mm
T-K-M6-V1-REI120-CV35-X80-H230-6.2_220mm,"-49,1","43,5",0.0,49.1,43.5,0.0,C25/30,L1000,T-K-M6-V1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M6,V1,REI120,CV35,X80,H230,6.2_220mm
T-K-M6-V2-REI120-CV35-X80-H230-6.2_220mm,"-49,1","77,3",0.0,49.1,77.3,0.0,C25/30,L1000,T-K-M6-V2-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M6,V2,REI120,CV35,X80,H230,6.2_220mm
T-K-M6-V3-REI120-CV35-X80-H230-6.2_220mm,"-49,1","123,6",0.0,49.1,123.6,0.0,C25/30,L1000,T-K-M6-V3-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M6,V3,REI120,CV35,X80,H230,6.2_220mm
T-K-M6-VV1-REI120-CV35-X80-H230-6.2_220mm,"-49,1","±61,8",0.0,49.1,61.8,61.8,C25/30,L1000,T-K-M6-VV1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M6,VV1,REI120,CV35,X80,H230,6.2_220mm
T-K-M7-V1-REI120-CV35-X80-H230-6.2_220mm,"-57,0","92,7",0.0,57.0,92.7,0.0,C25/30,L1000,T-K-M7-V1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M7,V1,REI120,CV35,X80,H230,6.2_220mm
T-K-M7-V2-REI120-CV35-X80-H230-6.2_220mm,"-57,0","123,6",0.0,57.0,123.6,0.0,C25/30,L1000,T-K-M7-V2-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M7,V2,REI120,CV35,X80,H230,6.2_220mm
T-K-M7-VV1-REI120-CV35-X80-H230-6.2_220mm,"-57,0","108,2",0.0,57.0,108.2,0.0,C25/30,L1000,T-K-M7-VV1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV35,X80,H230,6.2_220mm
T-K-M7-VV1-REI120-CV35-X80-H230-6.2_220mm,"-57,0","-61,8",0.0,57.0,0.0,61.8,C25/30,L1000,T-K-M7-VV1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV35,X80,H230,6.2_220mm
T-K-M8-V1-REI120-CV35-X80-H230-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-V1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M8,V1,REI120,CV35,X80,H230,6.2_220mm
T-K-M8-V2-REI120-CV35-X80-H230-6.2_220mm,"-62,2","123,6",0.0,62.2,123.6,0.0,C25/30,L1000,T-K-M8-V2-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M8,V2,REI120,CV35,X80,H230,6.2_220mm
T-K-M8-VV1-REI120-CV35-X80-H230-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV35,X80,H230,6.2_220mm
T-K-M8-VV1-REI120-CV35-X80-H230-6.2_220mm,"-62,2","-61,8",0.0,62.2,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV35-X80-H230-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV35,X80,H230,6.2_220mm
T-K-M5-V1-REI120-CV30-X80-H230-6.2_220mm,"-44,4","43,5",0.0,44.4,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M5,V1,REI120,CV30,X80,H230,6.2_220mm
T-K-M5-V2-REI120-CV30-X80-H230-6.2_220mm,"-44,4","77,3",0.0,44.4,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M5,V2,REI120,CV30,X80,H230,6.2_220mm
T-K-M5-V3-REI120-CV30-X80-H230-6.2_220mm,"-44,4","123,6",0.0,44.4,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M5,V3,REI120,CV30,X80,H230,6.2_220mm
T-K-M5-VV1-REI120-CV30-X80-H230-6.2_220mm,"-44,4","±61,8",0.0,44.4,61.8,61.8,C25/30,L1000,T-K-M5-VV1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M5,VV1,REI120,CV30,X80,H230,6.2_220mm
T-K-M6-V1-REI120-CV30-X80-H230-6.2_220mm,"-50,7","43,5",0.0,50.7,43.5,0.0,C25/30,L1000,T-K-M6-V1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M6,V1,REI120,CV30,X80,H230,6.2_220mm
T-K-M6-V2-REI120-CV30-X80-H230-6.2_220mm,"-50,7","77,3",0.0,50.7,77.3,0.0,C25/30,L1000,T-K-M6-V2-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M6,V2,REI120,CV30,X80,H230,6.2_220mm
T-K-M6-V3-REI120-CV30-X80-H230-6.2_220mm,"-50,7","123,6",0.0,50.7,123.6,0.0,C25/30,L1000,T-K-M6-V3-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M6,V3,REI120,CV30,X80,H230,6.2_220mm
T-K-M6-VV1-REI120-CV30-X80-H230-6.2_220mm,"-50,7","±61,8",0.0,50.7,61.8,61.8,C25/30,L1000,T-K-M6-VV1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M6,VV1,REI120,CV30,X80,H230,6.2_220mm
T-K-M7-V1-REI120-CV30-X80-H230-6.2_220mm,"-57,0","92,7",0.0,57.0,92.7,0.0,C25/30,L1000,T-K-M7-V1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M7,V1,REI120,CV30,X80,H230,6.2_220mm
T-K-M7-V2-REI120-CV30-X80-H230-6.2_220mm,"-57,0","123,6",0.0,57.0,123.6,0.0,C25/30,L1000,T-K-M7-V2-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M7,V2,REI120,CV30,X80,H230,6.2_220mm
T-K-M7-VV1-REI120-CV30-X80-H230-6.2_220mm,"-57,0","108,2",0.0,57.0,108.2,0.0,C25/30,L1000,T-K-M7-VV1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV30,X80,H230,6.2_220mm
T-K-M7-VV1-REI120-CV30-X80-H230-6.2_220mm,"-57,0","-61,8",0.0,57.0,0.0,61.8,C25/30,L1000,T-K-M7-VV1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV30,X80,H230,6.2_220mm
T-K-M8-V1-REI120-CV30-X80-H230-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-V1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M8,V1,REI120,CV30,X80,H230,6.2_220mm
T-K-M8-V2-REI120-CV30-X80-H230-6.2_220mm,"-62,2","123,6",0.0,62.2,123.6,0.0,C25/30,L1000,T-K-M8-V2-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M8,V2,REI120,CV30,X80,H230,6.2_220mm
T-K-M8-VV1-REI120-CV30-X80-H230-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV30,X80,H230,6.2_220mm
T-K-M8-VV1-REI120-CV30-X80-H230-6.2_220mm,"-62,2","-61,8",0.0,62.2,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV30-X80-H230-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV30,X80,H230,6.2_220mm
T-K-M5-V1-REI120-CV50-X80-H250-6.2_220mm,"-44,4","43,5",0.0,44.4,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M5,V1,REI120,CV50,X80,H250,6.2_220mm
T-K-M5-V2-REI120-CV50-X80-H250-6.2_220mm,"-44,4","77,3",0.0,44.4,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M5,V2,REI120,CV50,X80,H250,6.2_220mm
T-K-M5-V3-REI120-CV50-X80-H250-6.2_220mm,"-44,4","123,6",0.0,44.4,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M5,V3,REI120,CV50,X80,H250,6.2_220mm
T-K-M5-VV1-REI120-CV50-X80-H250-6.2_220mm,"-44,4","±61,8",0.0,44.4,61.8,61.8,C25/30,L1000,T-K-M5-VV1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M5,VV1,REI120,CV50,X80,H250,6.2_220mm
T-K-M6-V1-REI120-CV50-X80-H250-6.2_220mm,"-50,7","43,5",0.0,50.7,43.5,0.0,C25/30,L1000,T-K-M6-V1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M6,V1,REI120,CV50,X80,H250,6.2_220mm
T-K-M6-V2-REI120-CV50-X80-H250-6.2_220mm,"-50,7","77,3",0.0,50.7,77.3,0.0,C25/30,L1000,T-K-M6-V2-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M6,V2,REI120,CV50,X80,H250,6.2_220mm
T-K-M6-V3-REI120-CV50-X80-H250-6.2_220mm,"-50,7","123,6",0.0,50.7,123.6,0.0,C25/30,L1000,T-K-M6-V3-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M6,V3,REI120,CV50,X80,H250,6.2_220mm
T-K-M6-VV1-REI120-CV50-X80-H250-6.2_220mm,"-50,7","±61,8",0.0,50.7,61.8,61.8,C25/30,L1000,T-K-M6-VV1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M6,VV1,REI120,CV50,X80,H250,6.2_220mm
T-K-M7-V1-REI120-CV50-X80-H250-6.2_220mm,"-57,0","92,7",0.0,57.0,92.7,0.0,C25/30,L1000,T-K-M7-V1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M7,V1,REI120,CV50,X80,H250,6.2_220mm
T-K-M7-V2-REI120-CV50-X80-H250-6.2_220mm,"-57,0","123,6",0.0,57.0,123.6,0.0,C25/30,L1000,T-K-M7-V2-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M7,V2,REI120,CV50,X80,H250,6.2_220mm
T-K-M7-VV1-REI120-CV50-X80-H250-6.2_220mm,"-57,0","108,2",0.0,57.0,108.2,0.0,C25/30,L1000,T-K-M7-VV1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV50,X80,H250,6.2_220mm
T-K-M7-VV1-REI120-CV50-X80-H250-6.2_220mm,"-57,0","-61,8",0.0,57.0,0.0,61.8,C25/30,L1000,T-K-M7-VV1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV50,X80,H250,6.2_220mm
T-K-M8-V1-REI120-CV50-X80-H250-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-V1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M8,V1,REI120,CV50,X80,H250,6.2_220mm
T-K-M8-V2-REI120-CV50-X80-H250-6.2_220mm,"-62,2","123,6",0.0,62.2,123.6,0.0,C25/30,L1000,T-K-M8-V2-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M8,V2,REI120,CV50,X80,H250,6.2_220mm
T-K-M8-VV1-REI120-CV50-X80-H250-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV50,X80,H250,6.2_220mm
T-K-M8-VV1-REI120-CV50-X80-H250-6.2_220mm,"-62,2","-61,8",0.0,62.2,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV50-X80-H250-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV50,X80,H250,6.2_220mm
T-K-M5-V1-REI120-CV35-X80-H240-6.2_220mm,"-45,8","43,5",0.0,45.8,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M5,V1,REI120,CV35,X80,H240,6.2_220mm
T-K-M5-V2-REI120-CV35-X80-H240-6.2_220mm,"-45,8","77,3",0.0,45.8,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M5,V2,REI120,CV35,X80,H240,6.2_220mm
T-K-M5-V3-REI120-CV35-X80-H240-6.2_220mm,"-45,8","123,6",0.0,45.8,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M5,V3,REI120,CV35,X80,H240,6.2_220mm
T-K-M5-VV1-REI120-CV35-X80-H240-6.2_220mm,"-45,8","±61,8",0.0,45.8,61.8,61.8,C25/30,L1000,T-K-M5-VV1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M5,VV1,REI120,CV35,X80,H240,6.2_220mm
T-K-M6-V1-REI120-CV35-X80-H240-6.2_220mm,"-52,3","43,5",0.0,52.3,43.5,0.0,C25/30,L1000,T-K-M6-V1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M6,V1,REI120,CV35,X80,H240,6.2_220mm
T-K-M6-V2-REI120-CV35-X80-H240-6.2_220mm,"-52,3","77,3",0.0,52.3,77.3,0.0,C25/30,L1000,T-K-M6-V2-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M6,V2,REI120,CV35,X80,H240,6.2_220mm
T-K-M6-V3-REI120-CV35-X80-H240-6.2_220mm,"-52,3","123,6",0.0,52.3,123.6,0.0,C25/30,L1000,T-K-M6-V3-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M6,V3,REI120,CV35,X80,H240,6.2_220mm
T-K-M6-VV1-REI120-CV35-X80-H240-6.2_220mm,"-52,3","±61,8",0.0,52.3,61.8,61.8,C25/30,L1000,T-K-M6-VV1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M6,VV1,REI120,CV35,X80,H240,6.2_220mm
T-K-M7-V1-REI120-CV35-X80-H240-6.2_220mm,"-57,0","92,7",0.0,57.0,92.7,0.0,C25/30,L1000,T-K-M7-V1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M7,V1,REI120,CV35,X80,H240,6.2_220mm
T-K-M7-V2-REI120-CV35-X80-H240-6.2_220mm,"-57,0","123,6",0.0,57.0,123.6,0.0,C25/30,L1000,T-K-M7-V2-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M7,V2,REI120,CV35,X80,H240,6.2_220mm
T-K-M7-VV1-REI120-CV35-X80-H240-6.2_220mm,"-57,0","108,2",0.0,57.0,108.2,0.0,C25/30,L1000,T-K-M7-VV1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV35,X80,H240,6.2_220mm
T-K-M7-VV1-REI120-CV35-X80-H240-6.2_220mm,"-57,0","-61,8",0.0,57.0,0.0,61.8,C25/30,L1000,T-K-M7-VV1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV35,X80,H240,6.2_220mm
T-K-M8-V1-REI120-CV35-X80-H240-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-V1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M8,V1,REI120,CV35,X80,H240,6.2_220mm
T-K-M8-V2-REI120-CV35-X80-H240-6.2_220mm,"-62,2","123,6",0.0,62.2,123.6,0.0,C25/30,L1000,T-K-M8-V2-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M8,V2,REI120,CV35,X80,H240,6.2_220mm
T-K-M8-VV1-REI120-CV35-X80-H240-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV35,X80,H240,6.2_220mm
T-K-M8-VV1-REI120-CV35-X80-H240-6.2_220mm,"-62,2","-61,8",0.0,62.2,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV35-X80-H240-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV35,X80,H240,6.2_220mm
T-K-M5-V1-REI120-CV30-X80-H240-6.2_220mm,"-47,2","43,5",0.0,47.2,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M5,V1,REI120,CV30,X80,H240,6.2_220mm
T-K-M5-V2-REI120-CV30-X80-H240-6.2_220mm,"-47,2","77,3",0.0,47.2,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M5,V2,REI120,CV30,X80,H240,6.2_220mm
T-K-M5-V3-REI120-CV30-X80-H240-6.2_220mm,"-47,2","123,6",0.0,47.2,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M5,V3,REI120,CV30,X80,H240,6.2_220mm
T-K-M5-VV1-REI120-CV30-X80-H240-6.2_220mm,"-47,2","±61,8",0.0,47.2,61.8,61.8,C25/30,L1000,T-K-M5-VV1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M5,VV1,REI120,CV30,X80,H240,6.2_220mm
T-K-M6-V1-REI120-CV30-X80-H240-6.2_220mm,"-54,0","43,5",0.0,54.0,43.5,0.0,C25/30,L1000,T-K-M6-V1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M6,V1,REI120,CV30,X80,H240,6.2_220mm
T-K-M6-V2-REI120-CV30-X80-H240-6.2_220mm,"-54,0","77,3",0.0,54.0,77.3,0.0,C25/30,L1000,T-K-M6-V2-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M6,V2,REI120,CV30,X80,H240,6.2_220mm
T-K-M6-V3-REI120-CV30-X80-H240-6.2_220mm,"-54,0","123,6",0.0,54.0,123.6,0.0,C25/30,L1000,T-K-M6-V3-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M6,V3,REI120,CV30,X80,H240,6.2_220mm
T-K-M6-VV1-REI120-CV30-X80-H240-6.2_220mm,"-54,0","±61,8",0.0,54.0,61.8,61.8,C25/30,L1000,T-K-M6-VV1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M6,VV1,REI120,CV30,X80,H240,6.2_220mm
T-K-M7-V1-REI120-CV30-X80-H240-6.2_220mm,"-57,0","92,7",0.0,57.0,92.7,0.0,C25/30,L1000,T-K-M7-V1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M7,V1,REI120,CV30,X80,H240,6.2_220mm
T-K-M7-V2-REI120-CV30-X80-H240-6.2_220mm,"-57,0","123,6",0.0,57.0,123.6,0.0,C25/30,L1000,T-K-M7-V2-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M7,V2,REI120,CV30,X80,H240,6.2_220mm
T-K-M7-VV1-REI120-CV30-X80-H240-6.2_220mm,"-57,0","108,2",0.0,57.0,108.2,0.0,C25/30,L1000,T-K-M7-VV1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV30,X80,H240,6.2_220mm
T-K-M7-VV1-REI120-CV30-X80-H240-6.2_220mm,"-57,0","-61,8",0.0,57.0,0.0,61.8,C25/30,L1000,T-K-M7-VV1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV30,X80,H240,6.2_220mm
T-K-M8-V1-REI120-CV30-X80-H240-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-V1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M8,V1,REI120,CV30,X80,H240,6.2_220mm
T-K-M8-V2-REI120-CV30-X80-H240-6.2_220mm,"-62,2","123,6",0.0,62.2,123.6,0.0,C25/30,L1000,T-K-M8-V2-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M8,V2,REI120,CV30,X80,H240,6.2_220mm
T-K-M8-VV1-REI120-CV30-X80-H240-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV30,X80,H240,6.2_220mm
T-K-M8-VV1-REI120-CV30-X80-H240-6.2_220mm,"-62,2","-61,8",0.0,62.2,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV30-X80-H240-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV30,X80,H240,6.2_220mm
T-K-M5-V1-REI120-CV35-X80-H250-6.2_220mm,"-48,6","43,5",0.0,48.6,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M5,V1,REI120,CV35,X80,H250,6.2_220mm
T-K-M5-V2-REI120-CV35-X80-H250-6.2_220mm,"-48,6","77,3",0.0,48.6,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M5,V2,REI120,CV35,X80,H250,6.2_220mm
T-K-M5-V3-REI120-CV35-X80-H250-6.2_220mm,"-48,6","123,6",0.0,48.6,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M5,V3,REI120,CV35,X80,H250,6.2_220mm
T-K-M5-VV1-REI120-CV35-X80-H250-6.2_220mm,"-48,6","±61,8",0.0,48.6,61.8,61.8,C25/30,L1000,T-K-M5-VV1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M5,VV1,REI120,CV35,X80,H250,6.2_220mm
T-K-M6-V1-REI120-CV35-X80-H250-6.2_220mm,"-55,6","43,5",0.0,55.6,43.5,0.0,C25/30,L1000,T-K-M6-V1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M6,V1,REI120,CV35,X80,H250,6.2_220mm
T-K-M6-V2-REI120-CV35-X80-H250-6.2_220mm,"-55,6","77,3",0.0,55.6,77.3,0.0,C25/30,L1000,T-K-M6-V2-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M6,V2,REI120,CV35,X80,H250,6.2_220mm
T-K-M6-V3-REI120-CV35-X80-H250-6.2_220mm,"-55,6","123,6",0.0,55.6,123.6,0.0,C25/30,L1000,T-K-M6-V3-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M6,V3,REI120,CV35,X80,H250,6.2_220mm
T-K-M6-VV1-REI120-CV35-X80-H250-6.2_220mm,"-55,6","±61,8",0.0,55.6,61.8,61.8,C25/30,L1000,T-K-M6-VV1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M6,VV1,REI120,CV35,X80,H250,6.2_220mm
T-K-M7-V1-REI120-CV35-X80-H250-6.2_220mm,"-57,0","92,7",0.0,57.0,92.7,0.0,C25/30,L1000,T-K-M7-V1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M7,V1,REI120,CV35,X80,H250,6.2_220mm
T-K-M7-V2-REI120-CV35-X80-H250-6.2_220mm,"-57,0","123,6",0.0,57.0,123.6,0.0,C25/30,L1000,T-K-M7-V2-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M7,V2,REI120,CV35,X80,H250,6.2_220mm
T-K-M7-VV1-REI120-CV35-X80-H250-6.2_220mm,"-57,0","108,2",0.0,57.0,108.2,0.0,C25/30,L1000,T-K-M7-VV1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV35,X80,H250,6.2_220mm
T-K-M7-VV1-REI120-CV35-X80-H250-6.2_220mm,"-57,0","-61,8",0.0,57.0,0.0,61.8,C25/30,L1000,T-K-M7-VV1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M7,VV1,REI120,CV35,X80,H250,6.2_220mm
T-K-M8-V1-REI120-CV35-X80-H250-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-V1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M8,V1,REI120,CV35,X80,H250,6.2_220mm
T-K-M8-V2-REI120-CV35-X80-H250-6.2_220mm,"-62,2","123,6",0.0,62.2,123.6,0.0,C25/30,L1000,T-K-M8-V2-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M8,V2,REI120,CV35,X80,H250,6.2_220mm
T-K-M8-VV1-REI120-CV35-X80-H250-6.2_220mm,"-62,2","108,2",0.0,62.2,108.2,0.0,C25/30,L1000,T-K-M8-VV1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV35,X80,H250,6.2_220mm
T-K-M8-VV1-REI120-CV35-X80-H250-6.2_220mm,"-62,2","-61,8",0.0,62.2,0.0,61.8,C25/30,L1000,T-K-M8-VV1-REI120-CV35-X80-H250-L1000-6.2_220mm,T,K,M8,VV1,REI120,CV35,X80,H250,6.2_220mm
T-K-M5-V1-REI120-CV30-X80-H250-6.2_220mm,"-50,0","43,5",0.0,50.0,43.5,0.0,C25/30,L1000,T-K-M5-V1-REI120-CV30-X80-H250-L1000-6.2_220mm,T,K,M5,V1,REI120,CV30,X80,H250,6.2_220mm
T-K-M5-V2-REI120-CV30-X80-H250-6.2_220mm,"-50,0","77,3",0.0,50.0,77.3,0.0,C25/30,L1000,T-K-M5-V2-REI120-CV30-X80-H250-L1000-6.2_220mm,T,K,M5,V2,REI120,CV30,X80,H250,6.2_220mm
T-K-M5-V3-REI120-CV30-X80-H250-6.2_220mm,"-50,0","123,6",0.0,50.0,123.6,0.0,C25/30,L1000,T-K-M5-V3-REI120-CV30-X80-H250-L1000-6.2_220mm,T,K,M5,V3,REI120,CV30,X80,H250,6.2_220mm
