Encoded,MrD,vRd,TableName
T-KU-M2-V1-REI120-CV30-X80-H240-7.2_240mm,52.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H240-7.2_240mm,63.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H240-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H250-7.2_240mm,36.8,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H250-7.2_240mm,54.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H250-7.2_240mm,63.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H250-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H250-7.2_240mm,38.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H250-7.2_240mm,55.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H250-7.2_240mm,63.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H250-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KO-M1-V1-REI120-CV35-X80-H160-7.2,16.6,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H160-7.2,24.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H160-7.2,30.4,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H160-7.2,40.4,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H160-7.2,17.6,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H160-7.2,25.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H160-7.2,32.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H160-7.2,42.9,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H180-7.2,17.6,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H180-7.2,25.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H180-7.2,32.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H180-7.2,42.9,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H170-7.2,18.7,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H170-7.2,27.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H170-7.2,34.1,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H170-7.2,45.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H170-7.2,19.8,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H170-7.2,28.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H170-7.2,36.0,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H170-7.2,48.1,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H190-7.2,19.8,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H190-7.2,28.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H190-7.2,36.0,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H190-7.2,48.1,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H180-7.2,20.9,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H180-7.2,30.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H180-7.2,37.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H180-7.2,50.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H180-7.2,22.0,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H180-7.2,31.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H180-7.2,39.7,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H180-7.2,53.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H200-7.2,22.0,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H200-7.2,31.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H200-7.2,39.7,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H200-7.2,53.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H190-7.2,23.1,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H190-7.2,33.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H190-7.2,41.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H190-7.2,56.0,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H190-7.2,24.2,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H190-7.2,34.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H190-7.2,43.5,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H190-7.2,58.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H210-7.2,24.2,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H210-7.2,34.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H210-7.2,43.5,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H210-7.2,58.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H200-7.2,25.3,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H200-7.2,36.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H200-7.2,45.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H200-7.2,61.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H200-7.2,26.4,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H200-7.2,37.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H200-7.2,47.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H200-7.2,63.9,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H220-7.2,26.4,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H220-7.2,37.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H220-7.2,47.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H220-7.2,63.9,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H210-7.2,27.6,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H210-7.2,39.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H210-7.2,49.1,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H210-7.2,66.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H210-7.2,28.7,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H210-7.2,40.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H210-7.2,51.0,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H210-7.2,69.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H230-7.2,28.7,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H230-7.2,40.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H230-7.2,51.0,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H230-7.2,69.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H220-7.2,29.9,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H220-7.2,42.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H220-7.2,52.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H220-7.2,71.7,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H220-7.2,31.0,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H220-7.2,43.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H220-7.2,54.7,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H220-7.2,74.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H240-7.2,31.0,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H240-7.2,43.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H240-7.2,54.7,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H240-7.2,74.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H230-7.2,32.2,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H230-7.2,45.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H230-7.2,56.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H230-7.2,76.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H230-7.2,33.3,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H230-7.2,46.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H230-7.2,58.4,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H230-7.2,79.4,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV50-X80-H250-7.2,33.3,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV50-X80-H250-7.2,46.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV50-X80-H250-7.2,58.4,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV50-X80-H250-7.2,79.4,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H240-7.2,34.5,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H240-7.2,48.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H240-7.2,60.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H240-7.2,81.9,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H240-7.2,35.6,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H240-7.2,49.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H240-7.2,62.2,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H240-7.2,84.5,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV35-X80-H250-7.2,36.8,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV35-X80-H250-7.2,51.3,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV35-X80-H250-7.2,64.1,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV35-X80-H250-7.2,87.0,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M1-V1-REI120-CV30-X80-H250-7.2,38.0,61.7,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M2-V1-REI120-CV30-X80-H250-7.2,52.8,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M3-V1-REI120-CV30-X80-H250-7.2,65.9,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-KO-M4-V1-REI120-CV30-X80-H250-7.2,89.6,92.5,Schock_Isokorb_T_Typ_KO_7.2
T-K-M7-VV1-REI120-CV35-X80-H160-6.2,32.5,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV35-X80-H160-6.2,32.5,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV35-X80-H160-6.2,36.4,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV35-X80-H160-6.2,36.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV35-X80-H160-6.2,40.4,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV35-X80-H160-6.2,40.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV35-X80-H160-6.2,46.4,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV35-X80-H160-6.2,46.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV35-X80-H160-6.2,46.4,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV35-X80-H160-6.2,46.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV35-X80-H160-6.2,50.2,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV35-X80-H160-6.2,50.2,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV30-X80-H160-6.2,34.5,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV30-X80-H160-6.2,34.5,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV30-X80-H160-6.2,38.7,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV30-X80-H160-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV30-X80-H160-6.2,43.0,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV30-X80-H160-6.2,43.0,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV30-X80-H160-6.2,49.2,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV30-X80-H160-6.2,49.2,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV30-X80-H160-6.2,49.2,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV30-X80-H160-6.2,49.2,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV30-X80-H160-6.2,53.3,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV30-X80-H160-6.2,53.3,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV50-X80-H180-6.2,34.5,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV50-X80-H180-6.2,34.5,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV50-X80-H180-6.2,38.7,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV50-X80-H180-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV50-X80-H180-6.2,43.0,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV50-X80-H180-6.2,43.0,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV50-X80-H180-6.2,49.2,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV50-X80-H180-6.2,49.2,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV50-X80-H180-6.2,49.2,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV50-X80-H180-6.2,49.2,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV50-X80-H180-6.2,53.3,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV50-X80-H180-6.2,53.3,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV35-X80-H170-6.2,36.7,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV35-X80-H170-6.2,36.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV35-X80-H170-6.2,41.1,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV35-X80-H170-6.2,41.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV35-X80-H170-6.2,45.6,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV35-X80-H170-6.2,45.6,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV35-X80-H170-6.2,52.1,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV35-X80-H170-6.2,52.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV35-X80-H170-6.2,52.1,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV35-X80-H170-6.2,52.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV35-X80-H170-6.2,56.4,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV35-X80-H170-6.2,56.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV30-X80-H170-6.2,38.7,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV30-X80-H170-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV30-X80-H170-6.2,43.4,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV30-X80-H170-6.2,43.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV30-X80-H170-6.2,48.1,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV30-X80-H170-6.2,48.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV30-X80-H170-6.2,55.0,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV30-X80-H170-6.2,55.0,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV30-X80-H170-6.2,55.0,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV30-X80-H170-6.2,55.0,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV30-X80-H170-6.2,59.4,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV30-X80-H170-6.2,59.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV50-X80-H190-6.2,38.7,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV50-X80-H190-6.2,38.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV50-X80-H190-6.2,43.4,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV50-X80-H190-6.2,43.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV50-X80-H190-6.2,48.1,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV50-X80-H190-6.2,48.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV50-X80-H190-6.2,55.0,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV50-X80-H190-6.2,55.0,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV50-X80-H190-6.2,55.0,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV50-X80-H190-6.2,55.0,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV50-X80-H190-6.2,59.4,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV50-X80-H190-6.2,59.4,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV35-X80-H180-6.2,40.9,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV35-X80-H180-6.2,40.9,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV35-X80-H180-6.2,45.8,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV35-X80-H180-6.2,45.8,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV35-X80-H180-6.2,50.8,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV35-X80-H180-6.2,50.8,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV35-X80-H180-6.2,57.8,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV35-X80-H180-6.2,57.8,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV35-X80-H180-6.2,57.8,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV35-X80-H180-6.2,57.8,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV35-X80-H180-6.2,62.5,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV35-X80-H180-6.2,62.5,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV30-X80-H180-6.2,42.9,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV30-X80-H180-6.2,42.9,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV30-X80-H180-6.2,48.1,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV30-X80-H180-6.2,48.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV30-X80-H180-6.2,53.3,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV30-X80-H180-6.2,53.3,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV30-X80-H180-6.2,60.7,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV30-X80-H180-6.2,60.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV30-X80-H180-6.2,60.7,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV30-X80-H180-6.2,60.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV30-X80-H180-6.2,65.6,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11.1-VV1-REI120-CV30-X80-H180-6.2,65.6,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV50-X80-H200-6.2,42.9,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M7-VV1-REI120-CV50-X80-H200-6.2,42.9,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV50-X80-H200-6.2,48.1,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M8-VV1-REI120-CV50-X80-H200-6.2,48.1,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV50-X80-H200-6.2,53.3,108.2,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M9-VV1-REI120-CV50-X80-H200-6.2,53.3,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV50-X80-H200-6.2,60.7,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M10-VV1-REI120-CV50-X80-H200-6.2,60.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV50-X80-H200-6.2,60.7,123.6,Schock_Isokorb_T_Typ_K_6.2_2
T-K-M11-VV1-REI120-CV50-X80-H200-6.2,60.7,61.8,Schock_Isokorb_T_Typ_K_6.2_2
